id,name,registry_code,favicon,is_unicorn,industries,business_types,lists,display_name,turnover,labour_taxes,employees,lq_turnover,lq_labour_taxes,lq_employees,ly_turnover,ly_labour_taxes,ly_employees,employees_change,turnover_change_percentage,labour_taxes_change_percentage,ly_employees_change,ly_turnover_change_percentage,ly_labour_taxes_change_percentage
99662630-0971-444e-9a0c-a3f221a06cfa,OÜ ALIGNMENT TECHNOLOGY,16718998,,False,[],[],"['EstVCA2024', 'ALL', 'EstVCA2023']",ALIGN,11369.04,22361.70,3.0,7672.66,18217.06,3.0,5831.86,20030.82,3.0,0.0,48,23,0.0,95,12
9df51c38-5e32-4ccd-a3a9-88a86a0e1fe8,ADACT OÜ,14818678,/logos/static/14818678.webp,False,"['Software & Services', 'Telecommunication & Services']",['B2B'],"['EstVCA2022', 'EstVCA2024', 'EstVCA2023', 'ALL']",ADACT,102404.70,15495.69,3.0,76030.49,14397.69,3.0,77107.46,10257.36,3.0,0.0,35,8,0.0,33,51
bf1d1625-66a8-4215-9518-4d1419410c2b,GUAVAHR OÜ,14492709,/logos/static/14492709.webp,False,['Telecommunication & Services'],['B2B'],['ALL'],GUAVAHR,106493.67,18055.38,3.0,75960.31,19904.56,3.0,36281.51,11314.74,3.0,0.0,40,-9,0.0,194,60
d6595361-252f-41d0-b0c3-05bc6cb24cea,ARTIFY OÜ,11698794,/logos/static/11698794.webp,False,['Software & Services'],"['B2B', 'B2B2C']",['ALL'],UKU,645726.23,10591.63,3.0,43445.76,11320.98,3.0,155815.79,64814.33,14.0,0.0,1386,-6,-11.0,314,-84
daf005a1-6702-473d-95b0-e7c5f95c0cdc,OÜ BASAAR GROUP,12413084,/logos/static/12413084.webp,False,['E-commerce'],['C2C'],['ALL'],BASAAR,40367.84,7979.94,3.0,31629.72,7510.00,4.0,29805.82,8335.84,5.0,-1.0,28,6,-2.0,35,-4
ed3047c7-7b38-4926-a223-9c55b284a571,MARGN OÜ,12141533,,False,[],[],['ALL'],MARGN OÜ,104823.23,11945.68,3.0,72636.89,12497.23,5.0,128032.42,16932.54,5.0,-2.0,44,-4,-2.0,-18,-29
f2b17230-81ac-4929-bc4c-7a6e3c8e2d77,MEETFRANK OÜ,14314682,/logos/static/14314682.webp,False,['Human Resource & Employment'],"['B2B', 'B2B2C']","['EstVCA2024', 'EstVCA2023', 'EstVCA2020', 'EstVCA2022', 'EstVCA2019', 'ALL', 'EstVCA2021']",MEETFRANK,,881.22,3.0,,4585.40,3.0,129856.23,62924.16,4.0,0.0,,-81,-1.0,,-99
f462e3a1-396a-4412-9520-b0a4a6e91295,COMPLOK OÜ,16034780,,False,"['Fintech', 'Legaltech']",['B2B'],"['EstVCA2023', 'ALL', 'EstVCA2024']",COMPLOK,11969.00,5019.69,3.0,10994.00,3269.79,3.0,5899.00,13187.26,3.0,0.0,9,54,0.0,103,-62
fa1371d4-1588-44c6-919d-bd025be4f135,KINOTEHNIK OÜ,11705471,,False,[],[],['ALL'],KINOTEHNIK OÜ,21015.76,3968.70,3.0,19133.90,3480.27,3.0,40251.39,7646.51,4.0,0.0,10,14,-1.0,-48,-48
02306df0-52f1-47ca-bc8d-cb13586b984d,PALO ALTO CLUB OÜ,14827861,,False,[],[],['ALL'],PALO ALTO CLUB OÜ,54459.17,6036.06,2.0,68144.34,5819.16,2.0,79154.51,5548.75,2.0,0.0,-20,4,0.0,-31,9
07a13ba0-4f44-406d-a62a-882d3570c16f,NAVICUP OÜ,14634627,/logos/static/14634627.webp,False,"['Travel & Hospitality', 'Edtech', 'Public services (exl. education)']","['B2G', 'B2B2C']",['ALL'],NAVICUP,25338.67,3017.16,2.0,97840.62,2295.08,2.0,8991.18,1596.67,2.0,0.0,-74,31,0.0,182,89
0834faf8-da8a-40d7-b49a-e94bd05228fb,NORTHWIND ENGINEERING OÜ,14241013,/logos/static/14241013.webp,False,"['Manufacturing', 'Energy']",['B2B'],['ALL'],CHALLENGER SOLUTIONS,12391.86,8704.49,2.0,39649.45,5801.37,2.0,48251.97,5738.26,2.0,0.0,-69,50,0.0,-74,52
0d68b58d-41c1-4af0-b694-17faf9c4136a,OÜ SECURETECH,14283728,/logos/static/14283728.ico,False,"['Consumer Services', 'Legaltech', 'Entertainment']","['B2G', 'B2C']",['ALL'],DIGITAL WEDDING!,67064.74,10990.02,2.0,39581.73,9231.17,2.0,44141.00,9312.77,2.0,0.0,69,19,0.0,52,18
0f227a26-2667-42d9-90be-cad4c22b3068,FININITY OÜ,14523902,/logos/static/14523902.webp,False,['Fintech'],['B2C'],['ALL'],CREZU,12715269.92,5734.65,2.0,11421445.94,5512.17,2.0,9898256.55,5512.17,2.0,0.0,11,4,0.0,28,4
1f05b527-b5a3-4c38-9207-b4ff3b9e592d,DATAISM OÜ,12731128,,False,[],[],['ALL'],DATAISM OÜ,12572.50,6700.28,2.0,3202.50,633.61,2.0,12987.50,4689.88,2.0,0.0,293,957,0.0,-3,43
26432651-a948-4f15-8817-6b2f3245ebbb,CAPSTER OÜ,12710571,/logos/static/12710571.webp,False,[],[],['ALL'],CAPSTER,35578.33,2169.52,2.0,25377.99,2003.88,2.0,32759.57,1896.18,2.0,0.0,40,8,0.0,9,14
3801477b-4ae8-4777-80ac-89ea86ee8888,SKUDO OÜ,14679337,/logos/static/14679337.webp,False,"['Manufacturing', 'Aerospace', 'Software & Services']","['B2C', 'B2B', 'B2B2C']",['ALL'],SKUDO OU,22181.95,5672.45,2.0,86218.46,4743.73,2.0,48750.63,2258.45,2.0,0.0,-74,20,0.0,-54,151
3eb06c71-6952-46f2-93f0-b3d1b31eaf6c,BINALYZE OÜ,14434021,/logos/static/14434021.webp,False,['Software & Services'],"['B2B', 'B2C']",['ALL'],BINALYZE,1305128.09,47767.14,2.0,562812.79,28124.05,2.0,2154110.15,59717.15,4.0,0.0,132,70,-2.0,-39,-20
46036184-815c-4eb5-825e-1edf6e5555dd,DATACALCULUS OÜ,14689488,/logos/static/14689488.ico,False,"['Deep tech', 'Data & Analytics', 'Software & Services']",['B2B'],['ALL'],DATACALCULUS,552.52,11469.25,2.0,157.02,11024.37,2.0,54.26,222.66,2.0,0.0,252,4,0.0,918,5051
48725572-4956-4c6c-82cf-c96170fedd81,SOMNO OÜ,12933033,,False,[],[],['ALL'],SOMNO,,,2.0,,,2.0,,,2.0,0.0,,,0.0,,
4cfa6542-67e9-4df8-bc66-fa135928fffe,INFRAFLY OÜ,14368442,/logos/static/14368442.webp,False,['Construction'],['B2B'],['ALL'],INFRAFLY,137140.67,9008.60,2.0,54878.01,6291.48,1.0,4276.00,5441.28,1.0,1.0,150,43,1.0,3107,66
5f1e1020-fd2f-4f91-9930-163410f20052,RHOMTRIP OÜ,14554819,/logos/static/14554819.ico,False,"['Transportation', 'Software & Services', 'Travel & Hospitality']","['B2B', 'B2G', 'B2B2C', 'B2C']",['ALL'],RHOMTRIP,255317.78,1468.82,2.0,344267.61,1396.74,2.0,140291.51,8819.52,2.0,0.0,-26,5,0.0,82,-83
70cb83bb-ac0c-45e5-81db-7b2f8758ed8e,ALLSTORE ASSETS OÜ,12923359,/logos/static/12923359.webp,False,[],[],['ALL'],KOOKON,375760.82,8731.04,2.0,954098.21,7362.56,2.0,362487.18,7294.71,2.0,0.0,-61,19,0.0,4,20
7156c128-ac13-4ffb-81f5-9e88d6f3b3a3,YUMUUV OÜ,14636730,/logos/static/14636730.ico,False,"['Healthcare', 'Human Resource & Employment']","['B2B2C', 'B2B']",['ALL'],YUMUUV,324841.91,10597.87,2.0,250659.15,9826.10,2.0,181682.13,7439.26,2.0,0.0,30,8,0.0,79,42
71bd502f-eead-45e6-9c99-43292934ef86,SAMA SAMA STUDIOS OÜ,12895692,/logos/static/12895692.ico,False,[],[],['ALL'],SAMA SAMA STUDIOS,,1044.00,2.0,,1287.87,1.0,8021.02,926.77,1.0,1.0,,-19,1.0,,13
72d94e89-b773-43a8-beae-188d4f7ac1b5,FACT INDUSTRIES OÜ,14352091,/logos/static/14352091.ico,False,"['Engineering', 'Manufacturing']",['B2B'],['ALL'],FACT INDUSTRIES,3561.00,,2.0,63.93,404.74,2.0,16496.41,907.87,2.0,0.0,5470,,0.0,-78,
7ea1f409-ec93-426d-bcaf-82de48db7d9e,DASHBIRD OÜ,14216904,/logos/static/14216904.ico,False,[],[],['ALL'],DASHBIRD,116628.15,18222.22,2.0,143512.05,13870.72,2.0,101154.10,10378.02,2.0,0.0,-19,31,0.0,15,76
7fbfcaf1-e9ee-4aed-be99-fe958e743089,PAUL-TECH OÜ,14679299,/logos/static/14679299.webp,False,"['Software & Services', 'Agriculture, Aquaculture & Agritech']",['B2B'],"['EstVCA2023', 'Superangel', 'ALL', 'EstVCA2024']",PAUL-TECH,62165.73,20931.55,2.0,98680.86,28803.25,2.0,49415.20,35848.42,2.0,0.0,-37,-27,0.0,26,-42
849144eb-2875-4984-ba49-89bb9393c578,BRIGHTSPARK OÜ,12132735,/logos/static/12132735.webp,False,[],[],['ALL'],BRIGHTSPARK OÜ,99932.66,19934.60,2.0,87453.84,25055.93,4.0,103038.94,23984.32,5.0,-2.0,14,-20,-3.0,-3,-17
84cac7e4-fb54-4682-9d6b-c068b2eb256f,REPHOP OÜ,12569165,,False,"['Software & Services', 'Fintech']",['B2B'],['ALL'],REPHOP,52901.19,23375.21,2.0,60997.55,19892.16,2.0,50916.10,16269.80,2.0,0.0,-13,18,0.0,4,44
8d235ae1-11a6-444f-be7b-a636d68f1012,NUTRILOOP OÜ,12651760,/logos/static/12651760.webp,False,"['Agriculture, Aquaculture & Agritech', 'Engineering']","['B2B', 'B2C', 'B2G']",['ALL'],NUTRILOOP,4877.60,6255.71,2.0,5650.00,2110.11,2.0,7589.17,7788.76,2.0,0.0,-14,196,0.0,-36,-20
8e29d678-14ec-41e3-8adc-fa7a4732aeda,ART-LIFE PROJEKT OÜ,12168394,/logos/static/12168394.ico,False,[],[],['ALL'],GALLERIST,18000.00,3293.08,2.0,18406.76,1795.16,2.0,18677.25,4677.54,2.0,0.0,-2,83,0.0,-4,-30
9b8a95e5-3488-4035-aa31-ecce544f11d9,CLEANHAND OÜ,14601884,/logos/static/14601884.webp,False,"['Healthcare', 'Edtech']","['B2B2C', 'B2B']",['ALL'],HYGIFY,14857.37,10597.87,2.0,16783.40,11487.82,2.0,48864.63,6754.06,2.0,0.0,-11,-8,0.0,-70,57
9bf2e1ec-dfd5-4225-89ec-1859c091594b,LENNUABI OÜ,14065010,/logos/static/14065010.webp,False,"['Fintech', 'Legaltech']",['B2C'],['ALL'],LENNUABI,103221.87,11291.53,2.0,82570.55,18879.20,2.0,69221.75,8573.46,4.0,0.0,25,-40,-2.0,49,32
a1673f75-71f6-425c-bf2c-af5ceb3483ed,PARTICIP8 OÜ,14656841,/logos/static/14656841.ico,False,"['Software & Services', 'Data & Analytics']",['B2B'],['ALL'],MEKL,245976.54,35616.89,2.0,131324.64,33726.82,2.0,217174.97,22195.03,4.0,0.0,87,6,-2.0,13,60
a24a5e97-5778-4e3c-9e0a-17afff8a73fe,KLOVY OÜ,12316180,,False,[],[],['ALL'],KLOVY,,14261.54,2.0,40850.00,8480.31,2.0,71150.00,8149.06,2.0,0.0,,68,0.0,,75
a5da5b6b-3163-41fb-99a3-a10c2bdb184e,DIGIOTOUCH OÜ,14507464,/logos/static/14507464.webp,False,"['Healthcare', 'Software & Services']","['B2C', 'B2B2C', 'B2B']",['ALL'],DIGIOTOUCH,34805.84,17420.87,2.0,75901.21,16638.00,1.0,29410.69,16135.45,2.0,1.0,-54,5,0.0,18,8
a81c9a5a-3154-435c-a1e9-b935f9cd944c,AIRPATROL OÜ,12251902,/logos/static/12251902.webp,False,[],[],['ALL'],AIRPATROL OÜ,21809.31,11673.48,2.0,38970.34,13184.78,2.0,30142.72,11247.39,2.0,0.0,-44,-11,0.0,-28,4
b1cfc3bb-1062-4bea-b0eb-763c81fc3c4c,ACTUAL REPORTS OÜ,12318670,/logos/static/12318670.ico,False,[],[],['ALL'],ACTUAL REPORTS OÜ,293121.38,29757.43,2.0,256096.85,27743.25,2.0,257196.30,26639.60,3.0,0.0,14,7,-1.0,14,12
b7d4c825-a3af-4996-a2fc-8345840a58e6,SPORTLYZER OÜ,11671051,/logos/static/11671051.ico,False,[],[],['ALL'],SPORTLYZER OÜ,35994.60,8227.83,2.0,51975.70,7101.24,2.0,33685.98,7101.24,2.0,0.0,-31,16,0.0,7,16
c2d770cc-7b07-4e65-94dd-23eb53c37300,WAPI OÜ,14699305,/logos/static/14699305.webp,False,"['Transportation', 'Infrastructure & Logistics', 'Software & Services']",['B2B'],['ALL'],WAPI,5032700.20,6558.76,2.0,4060874.73,4503.60,2.0,2420770.69,4398.94,2.0,0.0,24,46,0.0,108,49
c3e183ce-51b4-4db1-b4c5-0c0b0111c693,DIGITASKU OÜ,14077928,/logos/static/14077928.webp,False,['Human Resource & Employment'],['B2B'],['ALL'],RELANCER,3823.18,2999.53,2.0,5571.18,4233.61,2.0,33517.85,20776.91,2.0,0.0,-31,-29,0.0,-89,-86
cbba5a5b-bd57-46d2-ad7a-3745d5b4f6d0,TUGE ENERGIA OÜ,12764398,/logos/static/12764398.ico,False,"['Energy', 'Engineering']",['B2B2C'],['ALL'],TUGE ENERGIA OÜ,187977.30,,2.0,11543.41,,2.0,37978.88,,,0.0,1528,,,395,
cfd3de2a-4198-435d-926c-6c007517cef9,SPEAKLY OÜ,14437781,/logos/static/14437781.webp,False,"['Edtech', 'Software & Services']","['B2B', 'B2C']","['EstVCA2019', 'EstVCA2022', 'EstVCA2020', 'EstVCA2024', 'EstVCA2023', 'ALL', 'EstVCA2021']",SPEAKLY,398473.86,14478.79,2.0,337165.37,26012.69,3.0,383489.42,18935.66,4.0,-1.0,18,-44,-2.0,4,-24
d050e093-7824-49ee-ae87-3047c5177170,WORKLAND TALLINN OÜ,14478260,/logos/static/14478260.webp,False,[],[],['ALL'],WORKLAND TALLINN OÜ,111002.12,7503.69,2.0,148052.51,5577.97,3.0,140571.33,2395.83,1.0,-1.0,-25,35,1.0,-21,213
d0ddf173-c473-4e14-9242-fb211a493593,FLYDOG SOLUTIONS OÜ,11416301,/logos/static/11416301.webp,False,[],[],['ALL'],FLYDOG SOLUTIONS OÜ,21074.27,6537.52,2.0,43171.20,6325.71,2.0,17165.00,3742.95,2.0,0.0,-51,3,0.0,23,75
d280d2b6-5c4f-47e9-926f-1ba6366274c7,ALLIES OÜ,14630584,/logos/static/14630584.webp,False,"['Human Resource & Employment', 'Software & Services']",['B2B'],['ALL'],ALLIES,377520.34,5241.56,2.0,299343.37,7998.81,2.0,154861.32,8226.58,2.0,0.0,26,-34,0.0,144,-36
d3185024-9d26-4c9a-b9c0-993771593a7d,UPSTEEM.COM OÜ,11925988,/logos/static/11925988.webp,False,[],[],['ALL'],UPSTEEM.COM OÜ,6965.64,5194.00,2.0,13919.20,1614.38,2.0,31972.81,3827.66,2.0,0.0,-50,222,0.0,-78,36
d7f1b3af-d528-415e-b67a-0459fe423273,HAPPY WORKPLACE OÜ,14327101,/logos/static/14327101.webp,False,"['Wellness', 'Research & Consulting', 'Human Resource & Employment']",['B2B'],['ALL'],HAPPYME,52723.94,3007.42,2.0,45963.39,2894.78,3.0,38052.75,2856.48,2.0,-1.0,15,4,0.0,39,5
d836354d-507c-4c5c-87ec-65b827e935fa,FYMA OÜ,14319403,,False,"['Retail', 'Proptech', 'Data & Analytics']","['B2G', 'B2B']","['EstVCA2020', 'EstVCA2024', 'EstVCA2023', 'Superangel', 'ALL', 'EstVCA2021', 'EstVCA2022']",FYMA OÜ,26457.08,27863.57,2.0,25039.95,26379.79,2.0,40267.67,55931.13,6.0,0.0,6,6,-4.0,-34,-50
dad1a588-49b2-482b-bbbd-089c257c074e,EXSCUDO OÜ,14172383,/logos/static/14172383.ico,False,"['Consumer Services', 'Retail', 'Software & Services', 'Fintech', 'E-commerce']","['B2C', 'B2B']",['ALL'],EXSCUDO OU,,1560.90,2.0,,1435.50,2.0,,1388.64,2.0,0.0,,9,0.0,,12
dca10956-4638-4610-8643-03a7d3141d3e,GDPR REGISTER OÜ,14432795,/logos/static/14432795.webp,False,"['Software & Services', 'Legaltech']",['B2B'],['ALL'],GDPR REGISTER,41473.47,6280.34,2.0,45186.55,6550.13,2.0,35237.62,12978.49,2.0,0.0,-8,-4,0.0,18,-52
df6052e6-1f71-494d-a09e-2bfbf08e54b5,LABTOWELLNESS OÜ,12069847,,False,[],[],['ALL'],LABTOWELLNESS OÜ,47373.83,12307.62,2.0,45632.63,11544.72,2.0,48490.35,12381.13,3.0,0.0,4,7,-1.0,-2,-1
dff9f6b5-f51a-4fab-a576-bd814fda36bb,"OPTOFLUID TECHNOLOGIES, OÜ",12261272,/logos/static/12261272.webp,False,[],[],['ALL'],"OPTOFLUID TECHNOLOGIES, OÜ",,1168.83,2.0,,1307.79,1.0,,1101.54,1.0,1.0,,-11,1.0,,6
e4849a4b-3634-4017-8443-bf1a7efa311a,AUTOLEVI OÜ,12547241,/logos/static/12547241.ico,False,[],[],['ALL'],AUTOLEVI OÜ,15431.39,2459.10,2.0,21098.26,4562.89,2.0,27404.97,12434.32,3.0,0.0,-27,-46,-1.0,-44,-80
e594143d-14d4-4863-bc3d-89b715a858a6,FORUS TAXI OÜ,12600455,,False,[],[],['ALL'],FORUS TAXI OÜ,236293.18,9225.00,2.0,243717.56,9217.53,3.0,233073.46,31478.09,4.0,-1.0,-3,0,-2.0,1,-71
ec1cb50f-34b4-43f1-906b-f7f1859795da,FENTRICA OÜ,14685154,/logos/static/14685154.webp,False,"['Data & Analytics', 'Hardware & Electronic Equipment', 'Software & Services']","['B2B2C', 'B2B']",['ALL'],LARVA.IO,20000.46,7980.43,2.0,31146.15,6100.12,2.0,9451.19,2516.38,1.0,0.0,-36,31,1.0,112,217
fc8d213d-ea3b-4510-8b2c-61f9f21e0f12,HYPESTER OÜ,11542879,/logos/static/11542879.webp,False,[],[],['ALL'],HYPESTER OÜ,93970.05,3939.55,2.0,85465.38,4030.44,2.0,111922.47,6181.74,2.0,0.0,10,-2,0.0,-16,-36
078a44e1-55d9-4b6d-bf6c-771aa732c81e,CROWDESTATE AS,14773059,/logos/static/14773059.webp,False,"['Proptech', 'Fintech']","['B2B', 'B2C']",['ALL'],CROWDESTATE,177878.84,25690.07,1.0,122950.68,17681.32,1.0,216632.60,33650.90,3.0,0.0,45,45,-2.0,-18,-24
0f876cfe-b56b-4726-a10e-930a58548a9f,LAPADOO OÜ,11752097,,False,[],[],['ALL'],LAPADOO OÜ,26301.62,4210.00,1.0,60572.10,2204.85,1.0,49343.52,2204.85,1.0,0.0,-57,91,0.0,-47,91
10b7fc5e-1a7c-4eb5-9f6a-3ed9bdbf3545,PLANLOGI OÜ,14411480,/logos/static/14411480.ico,False,[],[],['ALL'],PLANLOGI,211521.92,1668.20,1.0,27475.44,1648.08,1.0,12068.37,7737.05,2.0,0.0,670,1,-1.0,1653,-78
111e1ea6-e731-434c-a470-3a2bf0f8f593,CUPLOOP OÜ,14590695,/logos/static/14590695.webp,False,"['Manufacturing', 'Software & Services']","['B2B2C', 'B2B']","['EstVCA2024', 'ALL', 'EstVCA2023']",CUPLOOP,25636.77,19125.57,1.0,128061.87,57894.88,4.0,53158.26,57637.71,7.0,-3.0,-80,-67,-6.0,-52,-67
1244b0c7-f523-433f-9b6f-be8594917ebd,TEREMARKETS OÜ,12513791,,False,[],[],['ALL'],TEREMARKET,178186.34,2318.32,1.0,155550.24,2266.91,1.0,333262.32,1996.70,1.0,0.0,15,2,0.0,-47,16
14de6c0b-8e00-4c0e-847c-6e9e3ad02866,UBIK SOLUTIONS OÜ,12200603,/logos/static/12200603.ico,False,[],[],['ALL'],UBIK SOLUTIONS OÜ,,,1.0,,,,,,,,,,,,
1654ad16-a26d-469a-a396-ec9d57207343,PROCUREMENT FLOW OÜ,14650925,/logos/static/14650925.webp,False,"['Construction', 'Software & Services', 'Engineering']",['B2B'],['ALL'],PROCUREMENTFLOW.COM,22545.42,5757.79,1.0,13668.90,1827.76,1.0,25452.17,,,0.0,65,215,,-11,
1692481c-c60a-4222-8e1b-97412ec4707e,SCALEDRONE OÜ,12684133,/logos/static/12684133.webp,False,[],[],['ALL'],SCALEDRONE,8110.88,1743.08,1.0,6885.80,1460.35,1.0,8871.99,1648.08,1.0,0.0,18,19,0.0,-9,6
18a57ad5-8811-44fd-8303-088c09081abc,CONSORTO GLOBAL OÜ,14096759,/logos/static/14096759.webp,False,"['Software & Services', 'Proptech']","['B2B2C', 'B2B', 'B2C']",['ALL'],CONSORTO,2956.33,2317.88,1.0,2333.79,2277.84,1.0,27704.95,2277.84,1.0,0.0,27,2,0.0,-89,2
1a4d8925-2458-4f3b-a4db-5d719b73c4f8,D58 SERVICES OÜ,14574302,/logos/static/14574302.webp,False,"['Telecommunication & Services', 'Healthcare', 'Media']",['B2C'],['ALL'],SIGNLANG,,19.97,1.0,89769.00,,1.0,1200.00,,1.0,0.0,,,0.0,,
1d51f87d-a678-4136-bc2d-053a8a48efdf,FOXIOT OÜ,14954341,/logos/static/14954341.webp,False,"['Software & Services', 'Hardware & Electronic Equipment', 'Consumer Electronics & Appliances']","['B2B2C', 'B2C', 'B2B']",['ALL'],FOXIOT,29157.80,4014.25,1.0,31458.85,3858.51,1.0,22698.25,3858.51,1.0,0.0,-7,4,0.0,28,4
2028e3a1-ee58-49ff-9e41-4c7cfea4e0b5,NORDIC BLUE COMMUNICATIONS OÜ,12342935,/logos/static/12342935.webp,False,['Software & Services'],['B2B'],['ALL'],MIRATAG,34866.91,1836.86,1.0,42373.52,1308.00,1.0,32102.33,1308.00,1.0,0.0,-18,40,0.0,9,40
220adb81-3f60-4d0e-8f00-546a11ad4a83,BHC LABORATORY OÜ,12310444,,False,[],[],['ALL'],BHC LABORATORY OÜ,144993.00,945.75,1.0,114000.00,1019.35,1.0,66130.00,1170.15,1.0,0.0,27,-7,0.0,119,-19
27a8fd5c-7b47-491c-a536-fa31f8ac1e9f,BUGBOX OÜ,12929959,/logos/static/12929959.webp,False,"['Cleantech', 'Agriculture, Aquaculture & Agritech', 'Software & Services']","['B2C', 'B2B']",['ALL'],BUGBOX LTD,7285.96,1101.96,1.0,229.04,1633.19,1.0,384.08,1286.64,1.0,0.0,3081,-33,0.0,1797,-14
2a6833f7-f8bf-48d7-8415-e95b3994d770,TRUMPAUTO OÜ,14639421,/logos/static/14639421.webp,False,"['Consumer Services', 'Automotive', 'Software & Services']",['B2B'],['ALL'],TRUMPAUTO,23138.22,4190.63,1.0,29252.54,3965.29,1.0,20587.24,2680.73,2.0,0.0,-21,6,-1.0,12,56
2d8c3ef7-3038-4a46-993c-2f07222ce77f,TAPTAPSOFT OÜ,12058832,,False,[],[],['ALL'],TAPTAPSOFT OÜ,18436.09,1872.67,1.0,16101.66,1859.45,1.0,24214.21,4381.11,1.0,0.0,14,1,0.0,-24,-57
3528f233-2916-4aff-bd85-2ccd8951322e,VAHVA SOLUTIONS OÜ,14286610,/logos/static/14286610.ico,False,"['Healthcare', 'Medical Devices']",[],['ALL'],I CAN GRAB / VAHVA SOLUTIONS,7519.67,59.75,1.0,4083.60,383.48,1.0,136.70,74.25,1.0,0.0,84,-84,0.0,5401,-20
38ef0a45-7313-4a1f-8423-1b19bd9dec77,PERNIMO SOLUTIONS OÜ,14146463,/logos/static/14146463.webp,False,[],[],['ALL'],PERNIMO,66297.42,5589.95,1.0,70010.52,5385.25,1.0,23601.86,761.57,,0.0,-5,4,,181,634
394a1006-fd50-492d-9c3b-00026036de9d,OPTIMYSE OÜ,14437657,/logos/static/14437657.webp,False,"['Human Resource & Employment', 'Software & Services', 'Research & Consulting']",['B2B'],['ALL'],OPTIMYSE,122967.13,9069.98,1.0,112473.26,8875.26,2.0,170759.48,9908.15,2.0,-1.0,9,2,-1.0,-28,-8
42de9736-99bf-42b1-b32e-54ba893c853e,DIGITAL LEARNING SYSTEMS OÜ,12572150,/logos/static/12572150.webp,False,['Edtech'],"['B2C', 'B2B2C']",['ALL'],DILESY,8842.53,869.48,1.0,8443.25,850.20,1.0,15075.31,850.20,1.0,0.0,5,2,0.0,-41,2
48db6f5a-a6c7-48ff-ad75-d7043d901c1f,ADEO IMAGING OÜ,12594335,,False,[],[],['ALL'],ADEO IMAGING,1969.00,1784.04,1.0,215.53,1565.94,1.0,3896.09,1491.69,1.0,0.0,814,14,0.0,-49,20
4f0764ef-430a-4b77-807e-9a336a448c04,SWIFTMADE OÜ,14173141,/logos/static/14173141.webp,False,['Software & Services'],['B2B'],['ALL'],APPKEEP,135257.07,8861.56,1.0,119508.01,8883.19,1.0,144611.58,6846.59,1.0,0.0,13,0,0.0,-6,29
53bfca2e-daa9-4450-8b30-c54e34b55b6c,SINULAB OÜ,12750143,/logos/static/12750143.webp,False,"['Wellness', 'Human Resource & Employment', 'Software & Services']","['B2B', 'B2C']",['ALL'],SINUAB,16665.42,981.68,1.0,17533.88,850.20,1.0,9014.16,1712.68,1.0,0.0,-5,15,0.0,85,-43
582cabcb-be98-44be-b2a7-6b9db730df0b,FUNDWISE OÜ,12678440,/logos/static/12678440.ico,False,['Fintech'],"['B2C', 'B2B']",['ALL'],FUNDWISE,,,1.0,,1.05,1.0,,100.00,1.0,0.0,,,0.0,,
585a08c3-f920-4837-b69d-9db2de5505f9,"NETEKSPERT, OÜ",10342658,,False,[],[],['ALL'],"NETEKSPERT, OÜ",1242.64,129.33,1.0,2420.57,170.04,1.0,3945.81,769.58,1.0,0.0,-49,-24,0.0,-69,-83
5d7a3080-093d-401d-ae51-b1a0006fb799,STEMY OÜ,16087291,,False,['Edtech'],['B2C'],"['EstVCA2023', 'EstVCA2024', 'EstVCA2022', 'EstVCA2021', 'ALL']",MENTORNAUT,8462.43,619.56,1.0,11900.79,595.14,5.0,11865.81,46893.10,8.0,-4.0,-29,4,-7.0,-29,-99
5f455ecf-c246-46ae-b22a-c456558edf5d,OÜ MYINNERGO,12735132,,False,[],[],['ALL'],MYINNERGO,16941.58,1580.37,1.0,13991.88,1303.64,1.0,17083.71,2032.73,1.0,0.0,21,21,0.0,-1,-22
618b1a29-ab7e-4f02-9b62-599ad16a2b17,FUTUTEC OÜ,11989439,,False,[],[],['ALL'],FUTUTEC OÜ,12187.77,1452.85,1.0,10585.77,1366.86,1.0,10424.62,542.96,1.0,0.0,15,6,0.0,17,168
6cf8ea7b-a8d1-4d5b-be66-dbbfc6f5a056,METSATARKVARA OÜ,14620195,/logos/static/14620195.webp,False,['Forestry & Paper'],['B2B'],['ALL'],FORESTBOOK,41093.08,1234.50,1.0,14029.30,1222.20,1.0,5973.73,1596.86,1.0,0.0,193,1,0.0,588,-23
6da59188-2c6a-41f7-9e9f-f8f9dfdbdd68,AS BANKISH,14251833,/logos/static/14251833.ico,False,"['Software & Services', 'Fintech']",['B2B'],['ALL'],BANKISH,101847.89,12498.56,1.0,176003.23,53648.26,1.0,276927.12,79632.53,9.0,0.0,-42,-77,-8.0,-63,-84
73d98e9c-f9cc-465b-99ef-d245c7cc7c14,PAGERR OÜ,14877712,/logos/static/14877712.webp,False,"['Forestry & Paper', 'E-commerce', 'Cleantech']","['B2G', 'B2B']",['ALL'],PAGERR,60891.86,2251.65,1.0,126780.55,2218.59,2.0,58940.10,2224.82,2.0,-1.0,-52,1,-1.0,3,1
755ea07e-d432-46d8-b1d7-82936df1466e,SOL NAVITAS OÜ,11789835,/logos/static/11789835.webp,False,[],[],['ALL'],SOL NAVITAS OÜ,23830.50,2364.61,1.0,37046.53,2527.59,1.0,52861.87,2663.66,1.0,0.0,-36,-6,0.0,-55,-11
